train_id,block_id,train_priority_class,passenger_load_percent,conflict_type
TRN-05394,BLK-024225,1,65.4,Track Occupied
TRN-05394,BLK-024226,1,65.4,Track Occupied
TRN-05395,BLK-029488,1,42.3,Track Occupied
TRN-05396,BLK-015210,3,64.5,Track Occupied
TRN-05397,BLK-021256,3,73.1,Track Occupied
TRN-05398,BLK-023560,2,73.0,Track Occupied
TRN-05399,BLK-018220,3,64.8,Track Occupied
TRN-05400,BLK-030698,3,61.7,Track Occupied
TRN-05401,BLK-004171,3,28.7,Track Occupied
TRN-05402,BLK-018086,2,74.1,Track Occupied
TRN-05403,BLK-017243,2,71.1,Track Occupied
TRN-05403,BLK-017244,2,71.1,Track Occupied
TRN-05404,BLK-003051,1,54.9,Track Occupied
TRN-05405,BLK-017871,2,76.7,Track Occupied
TRN-05406,BLK-008366,3,46.1,Track Occupied
TRN-05407,BLK-029470,3,73.3,Track Occupied
TRN-05408,BLK-001213,3,75.2,Track Occupied
TRN-05409,BLK-003198,1,17.4,Track Occupied
TRN-05409,BLK-003199,1,17.4,Track Occupied
TRN-05410,BLK-022697,3,83.4,Track Occupied
TRN-05411,BLK-001403,3,69.0,Track Occupied
TRN-05412,BLK-001502,3,40.7,Track Occupied
TRN-05413,BLK-003236,3,99.0,Track Occupied
TRN-05414,BLK-022784,1,44.8,Track Occupied
TRN-05415,BLK-008120,2,56.1,Track Occupied
TRN-05416,BLK-027848,2,56.5,Track Occupied
TRN-05417,BLK-003856,3,56.9,Track Occupied
TRN-05418,BLK-000141,3,79.5,Track Occupied
TRN-05419,BLK-002809,1,21.1,Track Occupied
TRN-05420,BLK-026587,3,99.0,Track Occupied
TRN-05421,BLK-017884,3,72.7,Track Occupied
TRN-05422,BLK-004702,3,89.4,Track Occupied
TRN-05423,BLK-026190,2,99.0,Track Occupied
TRN-05424,BLK-025011,3,68.6,Track Occupied
TRN-05425,BLK-023390,2,70.7,Track Occupied
TRN-05426,BLK-015502,2,76.6,Track Occupied
TRN-05427,BLK-000589,3,99.0,Track Occupied
TRN-05428,BLK-009209,2,67.0,Track Occupied
TRN-05429,BLK-001317,2,64.5,Track Occupied
TRN-05430,BLK-015061,3,75.8,Track Occupied
TRN-05431,BLK-023524,3,75.8,Track Occupied
TRN-05432,BLK-001595,3,65.5,Track Occupied
TRN-05433,BLK-008385,3,93.0,Track Occupied
TRN-05434,BLK-029863,2,89.1,Track Occupied
TRN-05434,BLK-029864,2,89.1,Track Occupied
TRN-05435,BLK-008138,2,65.3,Track Occupied
TRN-05436,BLK-019475,2,74.5,Track Occupied
TRN-05437,BLK-025601,2,92.8,Track Occupied
TRN-05438,BLK-016874,2,77.0,Track Occupied
TRN-05439,BLK-028762,2,74.8,Track Occupied
TRN-05440,BLK-007088,2,37.5,Track Occupied
TRN-05440,BLK-007089,2,37.5,Track Occupied
TRN-05441,BLK-003216,3,64.9,Track Occupied
TRN-05442,BLK-006723,1,26.6,Track Occupied
TRN-05443,BLK-022075,3,75.3,Track Occupied
TRN-05444,BLK-004173,3,45.8,Track Occupied
TRN-05445,BLK-015333,3,82.1,Track Occupied
TRN-05446,BLK-025697,2,58.1,Track Occupied
TRN-05447,BLK-007999,1,24.2,Track Occupied
TRN-05448,BLK-028161,2,59.9,Track Occupied
TRN-05449,BLK-005784,2,52.1,Track Occupied
TRN-05450,BLK-004114,3,55.5,Track Occupied
TRN-05451,BLK-032516,2,49.0,Track Occupied
TRN-05452,BLK-013569,2,36.5,Track Occupied
TRN-05453,BLK-024215,2,99.0,Track Occupied
TRN-05454,BLK-008626,3,50.9,Track Occupied
TRN-05455,BLK-020927,3,44.0,Track Occupied
TRN-05456,BLK-013168,2,56.3,Track Occupied
TRN-05457,BLK-028224,3,67.6,Track Occupied
TRN-05458,BLK-009693,2,50.9,Track Occupied
TRN-05459,BLK-016787,3,80.7,Track Occupied
TRN-05460,BLK-010732,3,68.2,Track Occupied
TRN-05461,BLK-022330,1,24.3,Track Occupied
TRN-05462,BLK-032567,3,54.6,Track Occupied
TRN-05463,BLK-007388,2,71.2,Track Occupied
TRN-05463,BLK-007389,2,71.2,Track Occupied
TRN-05464,BLK-026821,2,80.1,Track Occupied
TRN-05465,BLK-021313,3,44.2,Track Occupied
TRN-05466,BLK-011897,3,44.5,Track Occupied
TRN-05467,BLK-006502,3,79.5,Track Occupied
TRN-05468,BLK-005424,3,50.7,Track Occupied
TRN-05469,BLK-031703,2,75.1,Track Occupied
TRN-05470,BLK-000056,2,65.3,Track Occupied
TRN-05471,BLK-021898,3,59.1,Track Occupied
TRN-05472,BLK-028948,2,54.9,Track Occupied
TRN-05473,BLK-022851,2,60.1,Track Occupied
TRN-05474,BLK-020950,3,79.8,Track Occupied
TRN-05475,BLK-031636,1,39.9,Track Occupied
TRN-05476,BLK-025612,1,32.7,Track Occupied
TRN-05477,BLK-007539,1,46.4,Track Occupied
TRN-05478,BLK-005881,2,77.8,Track Occupied
TRN-05479,BLK-021962,2,50.6,Track Occupied
TRN-05480,BLK-010021,3,75.9,Track Occupied
TRN-05481,BLK-014825,2,85.7,Track Occupied
TRN-05482,BLK-028857,3,68.9,Track Occupied
TRN-05483,BLK-027354,2,76.3,Track Occupied
TRN-05484,BLK-015175,2,68.6,Track Occupied
TRN-05485,BLK-007992,2,82.5,Track Occupied
TRN-05486,BLK-005005,2,67.7,Track Occupied
TRN-05487,BLK-000937,2,60.9,Track Occupied
TRN-05487,BLK-000938,2,60.9,Track Occupied
TRN-05488,BLK-020585,2,80.4,Track Occupied
TRN-05489,BLK-010261,2,78.2,Track Occupied
TRN-05490,BLK-030947,2,80.2,Track Occupied
TRN-05490,BLK-030948,2,80.2,Track Occupied
TRN-05491,BLK-014951,3,59.2,Track Occupied
TRN-05492,BLK-016249,2,77.7,Track Occupied
TRN-05493,BLK-026690,1,41.9,Track Occupied
TRN-05494,BLK-026848,3,73.5,Track Occupied
TRN-05494,BLK-026849,3,73.5,Track Occupied
TRN-05495,BLK-025593,2,58.3,Track Occupied
TRN-05496,BLK-000342,3,85.5,Track Occupied
TRN-05497,BLK-024507,1,34.9,Track Occupied
TRN-05498,BLK-023803,2,93.9,Track Occupied
TRN-05499,BLK-016654,2,78.2,Track Occupied
TRN-05499,BLK-016655,2,78.2,Track Occupied
TRN-05500,BLK-002980,2,79.6,Track Occupied
TRN-05501,BLK-029775,2,62.1,Track Occupied
TRN-05502,BLK-025088,2,41.6,Track Occupied
TRN-05503,BLK-009882,3,66.0,Track Occupied
TRN-05503,BLK-009883,3,66.0,Track Occupied
TRN-05504,BLK-020732,3,75.0,Track Occupied
TRN-05505,BLK-031557,2,81.5,Track Occupied
TRN-05506,BLK-008679,3,91.3,Track Occupied
TRN-05507,BLK-031098,3,70.6,Track Occupied
TRN-05508,BLK-005428,2,86.2,Track Occupied
TRN-05508,BLK-005429,2,86.2,Track Occupied
TRN-05509,BLK-014287,3,99.0,Track Occupied
TRN-05510,BLK-029008,3,43.2,Track Occupied
TRN-05511,BLK-006830,2,42.0,Track Occupied
TRN-05512,BLK-016733,3,78.5,Track Occupied
TRN-05513,BLK-015288,2,76.2,Track Occupied
TRN-05514,BLK-001053,2,59.0,Track Occupied
TRN-05515,BLK-019678,2,71.6,Track Occupied
TRN-05516,BLK-002173,3,95.3,Track Occupied
TRN-05517,BLK-032965,1,24.9,Track Occupied
TRN-05518,BLK-011307,1,38.3,Track Occupied
TRN-05519,BLK-012052,1,27.2,Track Occupied
TRN-05520,BLK-001323,2,54.6,Track Occupied
TRN-05521,BLK-013546,3,53.2,Track Occupied
TRN-05522,BLK-015517,2,76.4,Track Occupied
TRN-05523,BLK-001450,1,45.2,Track Occupied
TRN-05524,BLK-024243,3,78.2,Track Occupied
TRN-05525,BLK-012853,2,71.6,Track Occupied
TRN-05526,BLK-029698,3,76.5,Track Occupied
TRN-05527,BLK-029834,2,69.3,Track Occupied
TRN-05528,BLK-003632,2,74.7,Track Occupied
TRN-05529,BLK-008649,2,81.3,Track Occupied
TRN-05530,BLK-025822,3,69.5,Track Occupied
TRN-05530,BLK-025823,3,69.5,Track Occupied
TRN-05531,BLK-004955,2,51.4,Track Occupied
TRN-05532,BLK-027553,1,28.6,Track Occupied
TRN-05533,BLK-004455,2,88.9,Track Occupied
TRN-05534,BLK-018201,1,48.8,Track Occupied
TRN-05534,BLK-018202,1,48.8,Track Occupied
TRN-05535,BLK-011468,2,72.4,Track Occupied
TRN-05536,BLK-018197,2,74.8,Track Occupied
TRN-05537,BLK-012865,2,83.4,Track Occupied
TRN-05538,BLK-014319,1,32.5,Track Occupied
TRN-05539,BLK-010299,1,34.1,Track Occupied
TRN-05539,BLK-010300,1,34.1,Track Occupied
TRN-05540,BLK-022883,2,84.5,Track Occupied
TRN-05541,BLK-009953,2,96.2,Track Occupied
TRN-05542,BLK-004373,2,88.9,Track Occupied
TRN-05543,BLK-006792,2,70.3,Track Occupied
TRN-05544,BLK-029878,1,21.7,Track Occupied
TRN-05545,BLK-004220,3,45.7,Track Occupied
TRN-05546,BLK-027786,1,41.8,Track Occupied
TRN-05547,BLK-032125,3,83.3,Track Occupied
TRN-05548,BLK-014804,1,54.0,Track Occupied
TRN-05549,BLK-003465,3,47.0,Track Occupied
TRN-05550,BLK-014047,2,66.5,Track Occupied
TRN-05551,BLK-026440,3,89.8,Track Occupied
TRN-05552,BLK-020741,2,85.6,Track Occupied
TRN-05553,BLK-030178,1,33.6,Track Occupied
TRN-05554,BLK-009641,3,52.0,Track Occupied
TRN-05555,BLK-006252,2,59.8,Track Occupied
TRN-05556,BLK-015147,2,61.3,Track Occupied
TRN-05557,BLK-003504,2,87.6,Track Occupied
TRN-05558,BLK-026621,1,51.9,Track Occupied
TRN-05559,BLK-002070,3,59.2,Track Occupied
TRN-05560,BLK-026358,3,52.8,Track Occupied
TRN-05561,BLK-003657,3,93.4,Track Occupied
TRN-05562,BLK-031060,2,53.1,Track Occupied
TRN-05563,BLK-025808,3,69.9,Track Occupied
TRN-05564,BLK-027630,3,99.0,Track Occupied
TRN-05565,BLK-002503,2,48.5,Track Occupied
TRN-05566,BLK-019398,2,94.4,Track Occupied
TRN-05567,BLK-017937,3,43.6,Track Occupied
TRN-05568,BLK-000064,2,76.8,Track Occupied
TRN-05569,BLK-017722,3,52.6,Track Occupied
TRN-05570,BLK-005340,2,99.0,Track Occupied
TRN-05571,BLK-004981,1,22.6,Track Occupied
TRN-05572,BLK-017946,3,83.6,Track Occupied
TRN-05573,BLK-019021,2,86.1,Track Occupied
TRN-05574,BLK-016106,2,46.9,Track Occupied
TRN-05575,BLK-030629,3,99.0,Track Occupied
TRN-05576,BLK-003333,3,50.1,Track Occupied
TRN-05577,BLK-031796,2,78.7,Track Occupied
TRN-05578,BLK-011503,3,99.0,Track Occupied
TRN-05579,BLK-008565,2,74.2,Track Occupied
TRN-05580,BLK-013949,3,72.1,Track Occupied
TRN-05581,BLK-028043,2,63.2,Track Occupied
TRN-05582,BLK-026503,1,52.6,Track Occupied
TRN-05583,BLK-000630,3,59.9,Track Occupied
TRN-05584,BLK-020479,2,86.5,Track Occupied
TRN-05585,BLK-010072,1,38.9,Track Occupied
TRN-05586,BLK-027704,2,79.1,Track Occupied
TRN-05587,BLK-016766,3,84.5,Track Occupied
TRN-05588,BLK-017961,2,85.6,Track Occupied
TRN-05588,BLK-017962,2,85.6,Track Occupied
TRN-05589,BLK-014189,3,96.9,Track Occupied
TRN-05590,BLK-032440,2,89.8,Track Occupied
TRN-05591,BLK-008167,2,65.8,Track Occupied
TRN-05592,BLK-025992,1,15.6,Track Occupied
TRN-05593,BLK-031999,1,5.0,Track Occupied
TRN-05594,BLK-000506,3,52.2,Track Occupied
TRN-05595,BLK-004884,2,95.7,Track Occupied
TRN-05596,BLK-024631,2,83.6,Track Occupied
TRN-05597,BLK-010195,3,52.5,Track Occupied
TRN-05598,BLK-020298,2,72.0,Track Occupied
TRN-05599,BLK-022590,1,21.3,Track Occupied
TRN-05600,BLK-028198,2,33.1,Track Occupied
TRN-05601,BLK-002224,1,35.3,Track Occupied
TRN-05602,BLK-026785,2,96.0,Track Occupied
TRN-05603,BLK-022184,1,59.8,Track Occupied
TRN-05604,BLK-032262,3,56.8,Track Occupied
TRN-05605,BLK-016147,3,63.6,Track Occupied
TRN-05606,BLK-011076,3,93.2,Track Occupied
TRN-05607,BLK-025096,2,83.3,Track Occupied
TRN-05608,BLK-012292,3,72.9,Track Occupied
TRN-05609,BLK-031022,3,69.0,Track Occupied
TRN-05610,BLK-005194,1,26.4,Track Occupied
TRN-05610,BLK-005195,1,26.4,Track Occupied
TRN-05611,BLK-020183,2,69.8,Track Occupied
TRN-05612,BLK-003046,2,90.0,Track Occupied
TRN-05613,BLK-032456,1,14.5,Track Occupied
TRN-05614,BLK-025535,2,69.2,Track Occupied
TRN-05615,BLK-011889,3,76.8,Track Occupied
TRN-05616,BLK-019673,2,93.2,Track Occupied
TRN-05617,BLK-023752,1,25.8,Track Occupied
TRN-05618,BLK-025172,3,63.3,Track Occupied
TRN-05619,BLK-019154,3,61.4,Track Occupied
TRN-05620,BLK-016902,1,27.7,Track Occupied
TRN-05620,BLK-016903,1,27.7,Track Occupied
TRN-05621,BLK-022527,1,15.4,Track Occupied
TRN-05622,BLK-024480,2,53.5,Track Occupied
TRN-05623,BLK-007268,2,53.1,Track Occupied
TRN-05624,BLK-018101,2,78.7,Track Occupied
TRN-05625,BLK-028393,3,67.9,Track Occupied
TRN-05626,BLK-001253,3,59.1,Track Occupied
TRN-05627,BLK-028552,2,97.9,Track Occupied
TRN-05628,BLK-031528,3,69.5,Track Occupied
TRN-05629,BLK-013227,2,40.9,Track Occupied
TRN-05630,BLK-025151,1,5.0,Track Occupied
TRN-05631,BLK-020620,1,41.0,Track Occupied
TRN-05632,BLK-023114,3,56.1,Track Occupied
TRN-05633,BLK-014884,3,55.9,Track Occupied
TRN-05634,BLK-022665,3,51.5,Track Occupied
TRN-05635,BLK-014844,1,38.2,Track Occupied
TRN-05636,BLK-029215,3,44.6,Track Occupied
TRN-05637,BLK-032665,2,78.8,Track Occupied
TRN-05638,BLK-012590,3,71.4,Track Occupied
TRN-05639,BLK-011921,1,22.1,Track Occupied
TRN-05640,BLK-023527,1,16.6,Track Occupied
TRN-05641,BLK-004942,3,58.0,Track Occupied
TRN-05642,BLK-028817,1,35.9,Track Occupied
TRN-05643,BLK-031343,1,56.1,Track Occupied
TRN-05644,BLK-029275,3,83.3,Track Occupied
TRN-05645,BLK-029711,1,28.6,Track Occupied
TRN-05645,BLK-029712,1,28.6,Track Occupied
TRN-05646,BLK-025311,3,47.5,Track Occupied
TRN-05647,BLK-029628,2,71.4,Track Occupied
TRN-05648,BLK-011195,3,84.8,Track Occupied
TRN-05649,BLK-027662,2,52.2,Track Occupied
TRN-05650,BLK-012667,3,72.3,Track Occupied
TRN-05651,BLK-021240,2,99.0,Track Occupied
TRN-05652,BLK-006666,2,99.0,Track Occupied
TRN-05653,BLK-026159,2,50.8,Track Occupied
TRN-05654,BLK-000646,3,65.4,Track Occupied
TRN-05655,BLK-022021,2,66.8,Track Occupied
TRN-05656,BLK-000074,2,71.3,Track Occupied
TRN-05657,BLK-019663,2,67.1,Track Occupied
TRN-05658,BLK-000499,2,77.6,Track Occupied
TRN-05659,BLK-008753,3,89.9,Track Occupied
TRN-05660,BLK-008067,1,19.1,Track Occupied
TRN-05661,BLK-010008,2,99.0,Track Occupied
TRN-05662,BLK-025405,2,67.8,Track Occupied
TRN-05662,BLK-025406,2,67.8,Track Occupied
TRN-05663,BLK-031856,3,82.3,Track Occupied
TRN-05664,BLK-010328,2,75.3,Track Occupied
TRN-05665,BLK-002746,2,87.0,Track Occupied
TRN-05666,BLK-011683,2,68.1,Track Occupied
TRN-05666,BLK-011684,2,68.1,Track Occupied
TRN-05667,BLK-008093,2,70.9,Track Occupied
TRN-05668,BLK-008580,3,72.6,Track Occupied
TRN-05669,BLK-017863,2,52.6,Track Occupied
TRN-05669,BLK-017864,2,52.6,Track Occupied
TRN-05670,BLK-005733,3,48.9,Track Occupied
TRN-05671,BLK-028981,3,58.5,Track Occupied
TRN-05672,BLK-004711,1,21.6,Track Occupied
TRN-05673,BLK-009877,3,75.1,Track Occupied
TRN-05674,BLK-013752,2,46.2,Track Occupied
TRN-05675,BLK-005732,2,66.8,Track Occupied
TRN-05676,BLK-024295,3,61.7,Track Occupied
TRN-05676,BLK-024296,3,61.7,Track Occupied
TRN-05677,BLK-003345,3,73.6,Track Occupied
TRN-05678,BLK-032599,2,69.0,Track Occupied
TRN-05679,BLK-029308,3,99.0,Track Occupied
TRN-05680,BLK-020275,3,83.9,Track Occupied
TRN-05681,BLK-031617,2,75.7,Track Occupied
TRN-05682,BLK-018326,2,69.1,Track Occupied
TRN-05683,BLK-007919,2,60.8,Track Occupied
TRN-05684,BLK-002010,2,74.0,Track Occupied
TRN-05685,BLK-030391,3,81.1,Track Occupied
TRN-05686,BLK-029874,2,95.6,Track Occupied
TRN-05687,BLK-002442,3,69.3,Track Occupied
TRN-05687,BLK-002443,3,69.3,Track Occupied
TRN-05688,BLK-009592,3,73.6,Track Occupied
TRN-05689,BLK-028317,2,69.8,Track Occupied
TRN-05690,BLK-032520,3,45.7,Track Occupied
TRN-05691,BLK-018522,3,58.6,Track Occupied
TRN-05692,BLK-031066,3,41.2,Track Occupied
TRN-05693,BLK-005870,2,75.2,Track Occupied
TRN-05694,BLK-007201,3,77.8,Track Occupied
TRN-05695,BLK-011072,1,11.8,Track Occupied
TRN-05695,BLK-011073,1,11.8,Track Occupied
TRN-05696,BLK-015218,2,83.1,Track Occupied
TRN-05697,BLK-024087,3,64.1,Track Occupied
TRN-05698,BLK-033132,2,74.3,Track Occupied
TRN-05699,BLK-031526,3,58.7,Track Occupied
TRN-05700,BLK-019958,3,51.1,Track Occupied
TRN-05701,BLK-027501,3,86.3,Track Occupied
TRN-05702,BLK-010087,3,83.2,Track Occupied
TRN-05703,BLK-006642,3,75.3,Track Occupied
TRN-05704,BLK-020631,2,54.0,Track Occupied
TRN-05705,BLK-013653,3,79.3,Track Occupied
TRN-05706,BLK-006940,2,73.0,Track Occupied
TRN-05707,BLK-014204,3,81.5,Track Occupied
TRN-05708,BLK-007320,3,66.3,Track Occupied
TRN-05709,BLK-021818,2,98.1,Track Occupied
TRN-05710,BLK-023553,2,75.7,Track Occupied
TRN-05711,BLK-010163,3,61.6,Track Occupied
TRN-05712,BLK-020032,3,73.9,Track Occupied
TRN-05713,BLK-024020,3,85.2,Track Occupied
TRN-05713,BLK-024021,3,85.2,Track Occupied
TRN-05714,BLK-031196,3,88.2,Track Occupied
TRN-05715,BLK-015158,3,58.3,Track Occupied
TRN-05716,BLK-016119,2,76.0,Track Occupied
TRN-05717,BLK-001251,2,66.0,Track Occupied
TRN-05718,BLK-025312,3,80.7,Track Occupied
TRN-05719,BLK-006662,3,70.4,Track Occupied
TRN-05720,BLK-023952,2,66.3,Track Occupied
TRN-05721,BLK-019383,2,64.6,Track Occupied
TRN-05722,BLK-032147,2,64.4,Track Occupied
TRN-05723,BLK-029103,1,34.7,Track Occupied
TRN-05724,BLK-010971,3,53.2,Track Occupied
TRN-05725,BLK-028430,2,66.5,Track Occupied
TRN-05726,BLK-011460,3,79.5,Track Occupied
TRN-05727,BLK-024678,1,7.0,Track Occupied
TRN-05728,BLK-031112,3,81.9,Track Occupied
TRN-05729,BLK-029368,3,80.7,Track Occupied
TRN-05730,BLK-017806,2,57.9,Track Occupied
TRN-05730,BLK-017807,2,57.9,Track Occupied
TRN-05731,BLK-022572,3,70.4,Track Occupied
TRN-05732,BLK-007423,2,59.3,Track Occupied
TRN-05733,BLK-016593,2,59.1,Track Occupied
TRN-05734,BLK-014763,2,83.5,Track Occupied
TRN-05735,BLK-001131,3,91.9,Track Occupied
TRN-05736,BLK-017132,1,6.3,Track Occupied
TRN-05737,BLK-028172,2,76.8,Track Occupied
TRN-05738,BLK-016839,1,24.8,Track Occupied
TRN-05739,BLK-005020,3,84.0,Track Occupied
TRN-05740,BLK-011328,1,64.9,Track Occupied
TRN-05741,BLK-010452,2,85.5,Track Occupied
TRN-05742,BLK-002481,2,55.6,Track Occupied
TRN-05742,BLK-002482,2,55.6,Track Occupied
TRN-05743,BLK-007487,1,54.9,Track Occupied
TRN-05744,BLK-003605,1,37.4,Track Occupied
TRN-05745,BLK-006056,1,39.1,Track Occupied
TRN-05746,BLK-028019,2,98.6,Track Occupied
TRN-05747,BLK-003698,3,53.8,Track Occupied
TRN-05748,BLK-008488,2,62.6,Track Occupied
TRN-05749,BLK-005709,1,47.0,Track Occupied
TRN-05750,BLK-001920,2,41.2,Track Occupied
TRN-05751,BLK-019370,3,54.5,Track Occupied
TRN-05752,BLK-010562,2,70.9,Track Occupied
TRN-05753,BLK-011027,3,92.1,Track Occupied
TRN-05754,BLK-006121,2,65.3,Track Occupied
TRN-05755,BLK-025125,1,36.4,Track Occupied
TRN-05756,BLK-023256,2,66.7,Track Occupied
TRN-05757,BLK-018758,1,42.2,Track Occupied
TRN-05757,BLK-018759,1,42.2,Track Occupied
TRN-05758,BLK-009832,3,65.1,Track Occupied
TRN-05759,BLK-012095,1,26.1,Track Occupied
TRN-05760,BLK-018009,3,88.4,Track Occupied
TRN-05761,BLK-019247,2,54.4,Track Occupied
TRN-05762,BLK-005607,1,9.5,Track Occupied
TRN-05762,BLK-005608,1,9.5,Track Occupied
TRN-05763,BLK-013576,2,56.1,Track Occupied
TRN-05764,BLK-031643,1,37.8,Track Occupied
TRN-05765,BLK-029214,2,44.7,Track Occupied
TRN-05766,BLK-031793,2,83.8,Track Occupied
TRN-05767,BLK-023075,3,77.9,Track Occupied
TRN-05768,BLK-021087,2,50.4,Track Occupied
TRN-05768,BLK-021088,2,50.4,Track Occupied
TRN-05769,BLK-028154,3,60.7,Track Occupied
TRN-05770,BLK-016773,1,17.1,Track Occupied
TRN-05771,BLK-027253,1,8.1,Track Occupied
TRN-05772,BLK-013971,2,62.9,Track Occupied
TRN-05772,BLK-013972,2,62.9,Track Occupied
TRN-05773,BLK-031114,3,80.5,Track Occupied
TRN-05774,BLK-012200,3,85.3,Track Occupied
TRN-05775,BLK-022631,2,81.3,Track Occupied
TRN-05776,BLK-002485,3,76.1,Track Occupied
TRN-05777,BLK-006673,3,41.1,Track Occupied
TRN-05778,BLK-027702,2,73.5,Track Occupied
TRN-05779,BLK-007225,1,15.2,Track Occupied
TRN-05780,BLK-020790,1,35.1,Track Occupied
TRN-05781,BLK-007616,3,77.6,Track Occupied
TRN-05782,BLK-009348,2,56.8,Track Occupied
TRN-05783,BLK-028107,2,94.7,Track Occupied
TRN-05784,BLK-015923,3,55.9,Track Occupied
TRN-05785,BLK-016746,3,65.7,Track Occupied
TRN-05786,BLK-005574,3,79.5,Track Occupied
TRN-05787,BLK-012115,1,31.4,Track Occupied
TRN-05788,BLK-003255,1,33.7,Track Occupied
TRN-05789,BLK-031735,3,86.6,Track Occupied
TRN-05790,BLK-025160,3,59.8,Track Occupied
TRN-05791,BLK-032328,3,62.3,Track Occupied
TRN-05792,BLK-021719,2,80.5,Track Occupied
TRN-05793,BLK-001391,2,55.7,Track Occupied
TRN-05794,BLK-006321,2,70.8,Track Occupied
TRN-05795,BLK-007786,3,85.6,Track Occupied
TRN-05796,BLK-010942,2,76.7,Track Occupied
TRN-05797,BLK-023530,3,57.8,Track Occupied
TRN-05798,BLK-005118,2,86.9,Track Occupied
TRN-05799,BLK-006189,2,64.2,Track Occupied
TRN-05800,BLK-027094,2,83.3,Track Occupied
TRN-05801,BLK-028641,3,42.9,Track Occupied
TRN-05802,BLK-003541,1,48.3,Track Occupied
TRN-05803,BLK-017203,2,54.7,Track Occupied
TRN-05804,BLK-000872,2,85.4,Track Occupied
TRN-05805,BLK-003018,3,57.0,Track Occupied
TRN-05806,BLK-007346,1,37.0,Track Occupied
TRN-05807,BLK-022330,2,25.0,Track Occupied
TRN-05808,BLK-025873,3,44.6,Track Occupied
TRN-05809,BLK-011019,3,66.2,Track Occupied
TRN-05810,BLK-017489,2,78.1,Track Occupied
TRN-05810,BLK-017490,2,78.1,Track Occupied
TRN-05811,BLK-017635,3,67.6,Track Occupied
TRN-05812,BLK-022613,2,73.6,Track Occupied
TRN-05813,BLK-007105,3,80.3,Track Occupied
TRN-05814,BLK-021480,2,75.9,Track Occupied
TRN-05815,BLK-030370,2,45.1,Track Occupied
TRN-05816,BLK-012389,3,70.5,Track Occupied
TRN-05817,BLK-019135,1,68.9,Track Occupied
TRN-05818,BLK-000423,3,52.0,Track Occupied
TRN-05819,BLK-032157,2,77.7,Track Occupied
TRN-05820,BLK-014625,1,47.6,Track Occupied
TRN-05821,BLK-021092,1,24.7,Track Occupied
TRN-05822,BLK-008337,2,94.9,Track Occupied
TRN-05823,BLK-020191,1,42.7,Track Occupied
TRN-05824,BLK-022991,2,62.9,Track Occupied
TRN-05825,BLK-025958,1,41.5,Track Occupied
TRN-05826,BLK-026511,3,68.5,Track Occupied
TRN-05827,BLK-012923,3,60.4,Track Occupied
TRN-05828,BLK-016718,3,85.7,Track Occupied
TRN-05829,BLK-032096,1,42.9,Track Occupied
TRN-05829,BLK-032097,1,42.9,Track Occupied
TRN-05830,BLK-009315,3,69.2,Track Occupied
TRN-05831,BLK-020736,2,78.3,Track Occupied
TRN-05832,BLK-003873,2,41.7,Track Occupied
TRN-05833,BLK-032708,1,65.5,Track Occupied
TRN-05834,BLK-031928,2,99.0,Track Occupied
TRN-05835,BLK-020083,1,27.9,Track Occupied
TRN-05836,BLK-000574,1,43.1,Track Occupied
TRN-05837,BLK-005459,2,81.9,Track Occupied
TRN-05838,BLK-008532,2,59.7,Track Occupied
TRN-05839,BLK-020682,2,53.3,Track Occupied
TRN-05840,BLK-011185,2,83.0,Track Occupied
TRN-05841,BLK-004037,2,45.5,Track Occupied
TRN-05842,BLK-011070,2,65.2,Track Occupied
TRN-05843,BLK-020124,2,57.0,Track Occupied
TRN-05844,BLK-016540,3,46.8,Track Occupied
TRN-05845,BLK-003530,3,69.5,Track Occupied
TRN-05846,BLK-031386,3,83.1,Track Occupied
TRN-05847,BLK-021878,3,62.3,Track Occupied
TRN-05848,BLK-029904,2,60.1,Track Occupied
TRN-05849,BLK-021397,3,73.8,Track Occupied
TRN-05850,BLK-016178,3,35.1,Track Occupied
TRN-05851,BLK-009722,3,44.4,Track Occupied
TRN-05852,BLK-026284,1,29.8,Track Occupied
TRN-05853,BLK-004436,1,20.1,Track Occupied
TRN-05853,BLK-004437,1,20.1,Track Occupied
TRN-05854,BLK-022640,2,63.2,Track Occupied
TRN-05855,BLK-002090,3,43.2,Track Occupied
TRN-05856,BLK-033236,1,29.4,Track Occupied
TRN-05857,BLK-022028,3,62.2,Track Occupied
TRN-05858,BLK-028209,2,72.7,Track Occupied
TRN-05859,BLK-015136,3,91.3,Track Occupied
TRN-05860,BLK-006907,2,70.4,Track Occupied
TRN-05861,BLK-026434,1,27.3,Track Occupied
TRN-05862,BLK-033018,1,30.5,Track Occupied
TRN-05863,BLK-001767,1,45.7,Track Occupied
TRN-05864,BLK-024622,1,16.5,Track Occupied
TRN-05864,BLK-024623,1,16.5,Track Occupied
TRN-05865,BLK-005233,3,39.2,Track Occupied
TRN-05866,BLK-005999,2,75.0,Track Occupied
TRN-05867,BLK-028602,3,70.2,Track Occupied
TRN-05868,BLK-025044,2,91.5,Track Occupied
TRN-05869,BLK-019728,3,73.4,Track Occupied
TRN-05870,BLK-005001,3,55.6,Track Occupied
TRN-05871,BLK-016032,3,60.5,Track Occupied
TRN-05872,BLK-022897,1,20.4,Track Occupied
TRN-05873,BLK-015203,2,71.9,Track Occupied
TRN-05873,BLK-015204,2,71.9,Track Occupied
