train_id,block_id,conflict_type,priority_class,passenger_load_percent
TRN-06454,BLK-003435,Track Occupied,3,65.6
TRN-06455,BLK-019859,Track Occupied,1,44.3
TRN-06456,BLK-018436,Track Occupied,2,76.6
TRN-06457,BLK-023935,Track Occupied,2,80.5
TRN-06458,BLK-022438,Track Occupied,3,81.2
TRN-06459,BLK-027067,Track Occupied,2,74.3
TRN-06460,BLK-015728,Track Occupied,3,68.9
TRN-06461,BLK-004725,Track Occupied,1,46.7
TRN-06462,BLK-025117,Track Occupied,1,14.0
TRN-06463,BLK-026589,Track Occupied,2,56.8
TRN-06464,BLK-019050,Track Occupied,2,77.5
TRN-06465,BLK-022663,Track Occupied,2,63.6
TRN-06466,BLK-015316,Track Occupied,2,75.6
TRN-06467,BLK-030687,Track Occupied,3,81.5
TRN-06468,BLK-032852,Track Occupied,1,34.4
TRN-06469,BLK-001896,Track Occupied,3,39.0
TRN-06470,BLK-015209,Track Occupied,2,64.3
TRN-06471,BLK-009982,Track Occupied,2,39.5
TRN-06472,BLK-006352,Track Occupied,3,77.9
TRN-06473,BLK-006991,Track Occupied,3,83.0
TRN-06473,BLK-006992,Track Occupied,3,83.0
TRN-06474,BLK-025524,Track Occupied,3,68.8
TRN-06475,BLK-010053,Track Occupied,2,84.6
TRN-06476,BLK-013245,Track Occupied,2,59.0
TRN-06477,BLK-012944,Track Occupied,2,52.4
TRN-06478,BLK-022342,Track Occupied,1,49.2
TRN-06479,BLK-030238,Track Occupied,2,86.1
TRN-06480,BLK-028901,Track Occupied,3,56.9
TRN-06481,BLK-018486,Track Occupied,1,36.6
TRN-06481,BLK-018487,Track Occupied,1,36.6
TRN-06482,BLK-022026,Track Occupied,2,79.4
TRN-06483,BLK-022360,Track Occupied,2,95.6
TRN-06484,BLK-004545,Track Occupied,3,77.4
TRN-06484,BLK-004546,Track Occupied,3,77.4
TRN-06485,BLK-011205,Track Occupied,3,81.2
TRN-06486,BLK-007157,Track Occupied,3,76.8
TRN-06487,BLK-017236,Track Occupied,1,16.2
TRN-06487,BLK-017237,Track Occupied,1,16.2
TRN-06488,BLK-004431,Track Occupied,1,12.7
TRN-06489,BLK-020879,Track Occupied,2,61.9
TRN-06490,BLK-020039,Track Occupied,2,89.3
TRN-06491,BLK-017916,Track Occupied,2,96.0
TRN-06492,BLK-001254,Track Occupied,3,68.7
TRN-06493,BLK-002647,Track Occupied,2,87.0
TRN-06494,BLK-020614,Track Occupied,1,12.4
TRN-06495,BLK-004234,Track Occupied,3,99.0
TRN-06495,BLK-004235,Track Occupied,3,99.0
TRN-06496,BLK-031153,Track Occupied,1,21.8
TRN-06497,BLK-014491,Track Occupied,2,73.5
TRN-06498,BLK-009461,Track Occupied,2,88.3
TRN-06499,BLK-012588,Track Occupied,3,48.1
TRN-06500,BLK-003895,Track Occupied,3,72.8
TRN-06501,BLK-003534,Track Occupied,2,47.6
TRN-06502,BLK-012836,Track Occupied,3,76.5
TRN-06503,BLK-013475,Track Occupied,3,85.2
TRN-06504,BLK-019684,Track Occupied,2,82.6
TRN-06505,BLK-017971,Track Occupied,2,86.7
TRN-06506,BLK-032248,Track Occupied,2,88.7
TRN-06507,BLK-002127,Track Occupied,2,97.8
TRN-06508,BLK-017754,Track Occupied,2,99.0
TRN-06509,BLK-017384,Track Occupied,3,95.7
TRN-06510,BLK-004418,Track Occupied,2,67.8
TRN-06511,BLK-023494,Track Occupied,2,72.4
TRN-06512,BLK-022871,Track Occupied,3,63.0
TRN-06513,BLK-030805,Track Occupied,1,49.7
TRN-06514,BLK-020995,Track Occupied,2,43.6
TRN-06515,BLK-008467,Track Occupied,3,74.7
TRN-06516,BLK-007041,Track Occupied,3,88.7
TRN-06517,BLK-016441,Track Occupied,1,18.4
TRN-06518,BLK-015689,Track Occupied,1,26.6
TRN-06519,BLK-029307,Track Occupied,2,76.4
TRN-06519,BLK-029308,Track Occupied,2,76.4
TRN-06520,BLK-018446,Track Occupied,3,55.0
TRN-06521,BLK-017266,Track Occupied,3,69.4
TRN-06522,BLK-018855,Track Occupied,2,73.6
TRN-06523,BLK-010540,Track Occupied,2,45.6
TRN-06524,BLK-011068,Track Occupied,2,80.2
TRN-06525,BLK-012102,Track Occupied,1,27.6
TRN-06526,BLK-012122,Track Occupied,1,31.0
TRN-06527,BLK-022564,Track Occupied,2,66.6
TRN-06527,BLK-022565,Track Occupied,2,66.6
TRN-06528,BLK-018826,Track Occupied,2,60.8
TRN-06529,BLK-018356,Track Occupied,3,95.2
TRN-06530,BLK-006086,Track Occupied,3,84.0
TRN-06531,BLK-027311,Track Occupied,2,69.4
TRN-06532,BLK-029680,Track Occupied,2,67.7
TRN-06533,BLK-010847,Track Occupied,1,25.2
TRN-06534,BLK-006768,Track Occupied,3,94.7
TRN-06535,BLK-019838,Track Occupied,1,62.7
TRN-06536,BLK-027743,Track Occupied,3,72.2
TRN-06537,BLK-031357,Track Occupied,3,54.8
TRN-06538,BLK-006500,Track Occupied,3,73.5
TRN-06539,BLK-002559,Track Occupied,2,48.2
TRN-06540,BLK-007016,Track Occupied,2,62.4
TRN-06541,BLK-014225,Track Occupied,3,72.2
TRN-06542,BLK-032122,Track Occupied,3,93.9
TRN-06543,BLK-031653,Track Occupied,2,54.1
TRN-06544,BLK-022712,Track Occupied,2,79.0
TRN-06545,BLK-025170,Track Occupied,2,69.3
TRN-06546,BLK-029976,Track Occupied,2,73.0
TRN-06547,BLK-021579,Track Occupied,3,50.6
TRN-06548,BLK-001743,Track Occupied,2,81.8
TRN-06549,BLK-026385,Track Occupied,3,64.2
TRN-06550,BLK-029078,Track Occupied,3,99.0
TRN-06551,BLK-011230,Track Occupied,3,86.1
TRN-06552,BLK-008913,Track Occupied,2,75.5
TRN-06553,BLK-008596,Track Occupied,2,53.6
TRN-06554,BLK-008556,Track Occupied,2,80.8
TRN-06555,BLK-026259,Track Occupied,1,32.5
TRN-06556,BLK-024742,Track Occupied,3,85.4
TRN-06557,BLK-031703,Track Occupied,1,27.8
TRN-06558,BLK-015017,Track Occupied,2,53.9
TRN-06559,BLK-007404,Track Occupied,2,71.7
TRN-06560,BLK-024210,Track Occupied,3,60.9
TRN-06561,BLK-019517,Track Occupied,3,63.2
TRN-06562,BLK-011605,Track Occupied,3,79.9
TRN-06562,BLK-011606,Track Occupied,3,79.9
TRN-06563,BLK-025787,Track Occupied,3,56.6
TRN-06563,BLK-025788,Track Occupied,3,56.6
TRN-06564,BLK-027613,Track Occupied,3,68.8
TRN-06565,BLK-005818,Track Occupied,1,31.2
TRN-06566,BLK-020842,Track Occupied,2,87.8
TRN-06566,BLK-020843,Track Occupied,2,87.8
TRN-06567,BLK-009315,Track Occupied,1,25.2
TRN-06568,BLK-027610,Track Occupied,2,52.2
TRN-06569,BLK-013900,Track Occupied,1,12.1
TRN-06570,BLK-028914,Track Occupied,2,72.4
TRN-06571,BLK-009379,Track Occupied,2,62.7
TRN-06572,BLK-007378,Track Occupied,3,43.5
TRN-06573,BLK-018095,Track Occupied,3,64.4
TRN-06574,BLK-029146,Track Occupied,3,52.4
TRN-06575,BLK-026646,Track Occupied,3,51.7
TRN-06576,BLK-004106,Track Occupied,3,68.8
TRN-06577,BLK-011319,Track Occupied,3,66.7
TRN-06578,BLK-013668,Track Occupied,2,99.0
TRN-06579,BLK-014369,Track Occupied,2,54.2
TRN-06580,BLK-032061,Track Occupied,1,46.6
TRN-06581,BLK-019516,Track Occupied,2,75.0
TRN-06582,BLK-023122,Track Occupied,3,68.6
TRN-06583,BLK-026396,Track Occupied,2,69.7
TRN-06584,BLK-009141,Track Occupied,3,77.1
TRN-06584,BLK-009142,Track Occupied,3,77.1
TRN-06585,BLK-000213,Track Occupied,2,50.4
TRN-06586,BLK-014691,Track Occupied,2,68.5
TRN-06587,BLK-000835,Track Occupied,2,55.0
TRN-06588,BLK-021723,Track Occupied,2,56.7
TRN-06589,BLK-004233,Track Occupied,2,95.1
TRN-06590,BLK-032828,Track Occupied,2,69.2
TRN-06591,BLK-018903,Track Occupied,1,16.7
TRN-06592,BLK-019792,Track Occupied,1,19.2
TRN-06593,BLK-032683,Track Occupied,3,99.0
TRN-06594,BLK-032263,Track Occupied,1,49.1
TRN-06595,BLK-025167,Track Occupied,3,62.8
TRN-06596,BLK-013619,Track Occupied,3,77.8
TRN-06597,BLK-004704,Track Occupied,3,71.2
TRN-06598,BLK-030899,Track Occupied,1,36.0
TRN-06599,BLK-003085,Track Occupied,3,61.1
TRN-06600,BLK-003577,Track Occupied,3,85.2
TRN-06601,BLK-013698,Track Occupied,2,56.4
TRN-06602,BLK-014794,Track Occupied,3,83.5
TRN-06603,BLK-020074,Track Occupied,2,76.9
TRN-06604,BLK-013342,Track Occupied,2,76.5
TRN-06604,BLK-013343,Track Occupied,2,76.5
TRN-06605,BLK-028895,Track Occupied,1,51.1
TRN-06605,BLK-028896,Track Occupied,1,51.1
TRN-06606,BLK-005480,Track Occupied,3,85.5
TRN-06607,BLK-000525,Track Occupied,3,46.0
TRN-06608,BLK-024517,Track Occupied,2,80.8
TRN-06608,BLK-024518,Track Occupied,2,80.8
TRN-06609,BLK-033044,Track Occupied,1,33.9
TRN-06610,BLK-014177,Track Occupied,2,68.7
TRN-06611,BLK-030499,Track Occupied,3,45.9
TRN-06612,BLK-013777,Track Occupied,3,97.5
TRN-06613,BLK-029074,Track Occupied,2,99.0
TRN-06614,BLK-007079,Track Occupied,2,78.4
TRN-06615,BLK-006434,Track Occupied,2,93.4
TRN-06616,BLK-027634,Track Occupied,1,44.6
TRN-06617,BLK-024163,Track Occupied,2,73.2
TRN-06618,BLK-001012,Track Occupied,2,60.7
TRN-06619,BLK-024821,Track Occupied,3,78.5
TRN-06619,BLK-024822,Track Occupied,3,78.5
TRN-06620,BLK-025870,Track Occupied,1,42.7
TRN-06621,BLK-006222,Track Occupied,3,90.8
TRN-06621,BLK-006223,Track Occupied,3,90.8
TRN-06622,BLK-008926,Track Occupied,1,32.6
TRN-06623,BLK-001028,Track Occupied,3,99.0
TRN-06624,BLK-026119,Track Occupied,3,55.7
TRN-06625,BLK-006144,Track Occupied,3,63.3
TRN-06626,BLK-016733,Track Occupied,1,38.7
TRN-06627,BLK-024412,Track Occupied,2,61.9
TRN-06628,BLK-031360,Track Occupied,2,47.0
TRN-06629,BLK-030788,Track Occupied,3,89.5
TRN-06630,BLK-029014,Track Occupied,1,58.7
TRN-06630,BLK-029015,Track Occupied,1,58.7
TRN-06631,BLK-018258,Track Occupied,2,69.3
TRN-06632,BLK-021821,Track Occupied,3,78.5
TRN-06633,BLK-020240,Track Occupied,2,78.4
TRN-06633,BLK-020241,Track Occupied,2,78.4
TRN-06634,BLK-029417,Track Occupied,3,75.6
TRN-06635,BLK-007321,Track Occupied,3,60.3
TRN-06636,BLK-025401,Track Occupied,1,16.4
TRN-06637,BLK-019833,Track Occupied,3,69.5
TRN-06638,BLK-001562,Track Occupied,2,65.3
TRN-06639,BLK-021634,Track Occupied,3,58.7
TRN-06640,BLK-024933,Track Occupied,2,66.2
TRN-06641,BLK-023748,Track Occupied,1,30.2
TRN-06642,BLK-022487,Track Occupied,3,62.4
TRN-06643,BLK-014605,Track Occupied,3,99.0
TRN-06644,BLK-000604,Track Occupied,3,31.7
TRN-06645,BLK-017588,Track Occupied,3,69.9
TRN-06646,BLK-013425,Track Occupied,2,36.4
TRN-06647,BLK-006881,Track Occupied,3,90.7
TRN-06648,BLK-011213,Track Occupied,3,57.2
TRN-06649,BLK-025893,Track Occupied,2,99.0
TRN-06649,BLK-025894,Track Occupied,2,99.0
TRN-06650,BLK-011003,Track Occupied,1,28.3
TRN-06651,BLK-027881,Track Occupied,3,80.9
TRN-06652,BLK-001701,Track Occupied,3,70.7
TRN-06653,BLK-007866,Track Occupied,2,83.1
TRN-06654,BLK-015745,Track Occupied,3,69.0
TRN-06655,BLK-022347,Track Occupied,3,64.4
TRN-06656,BLK-031106,Track Occupied,3,40.6
TRN-06657,BLK-009150,Track Occupied,3,80.7
TRN-06658,BLK-019584,Track Occupied,3,55.1
TRN-06659,BLK-012485,Track Occupied,1,36.2
TRN-06660,BLK-027014,Track Occupied,3,96.3
TRN-06661,BLK-020876,Track Occupied,2,59.6
TRN-06662,BLK-029447,Track Occupied,2,65.5
TRN-06663,BLK-008364,Track Occupied,3,61.3
TRN-06664,BLK-012813,Track Occupied,2,66.9
TRN-06665,BLK-023793,Track Occupied,1,7.6
TRN-06666,BLK-002161,Track Occupied,3,79.7
TRN-06667,BLK-025168,Track Occupied,3,79.8
TRN-06668,BLK-016621,Track Occupied,3,99.0
TRN-06669,BLK-018958,Track Occupied,3,55.8
TRN-06670,BLK-022279,Track Occupied,2,69.5
TRN-06671,BLK-011807,Track Occupied,2,65.7
TRN-06672,BLK-015466,Track Occupied,3,57.4
TRN-06673,BLK-025399,Track Occupied,3,72.0
TRN-06674,BLK-004628,Track Occupied,2,59.2
TRN-06675,BLK-020452,Track Occupied,3,72.5
TRN-06676,BLK-019851,Track Occupied,2,63.2
TRN-06676,BLK-019852,Track Occupied,2,63.2
TRN-06677,BLK-014813,Track Occupied,1,32.5
TRN-06678,BLK-015298,Track Occupied,3,66.8
TRN-06679,BLK-013372,Track Occupied,2,73.2
TRN-06680,BLK-019650,Track Occupied,3,41.6
TRN-06681,BLK-024145,Track Occupied,3,77.8
TRN-06681,BLK-024146,Track Occupied,3,77.8
TRN-06682,BLK-003070,Track Occupied,2,94.8
TRN-06683,BLK-019486,Track Occupied,2,39.8
TRN-06684,BLK-009511,Track Occupied,2,82.5
TRN-06685,BLK-016752,Track Occupied,3,53.4
TRN-06686,BLK-024734,Track Occupied,1,34.7
TRN-06687,BLK-028752,Track Occupied,3,87.7
TRN-06688,BLK-025413,Track Occupied,2,67.1
TRN-06689,BLK-000737,Track Occupied,2,69.3
TRN-06690,BLK-015467,Track Occupied,1,26.9
TRN-06691,BLK-014148,Track Occupied,2,99.0
TRN-06692,BLK-027990,Track Occupied,3,90.3
TRN-06693,BLK-020099,Track Occupied,2,91.3
TRN-06694,BLK-021182,Track Occupied,1,32.8
TRN-06695,BLK-000051,Track Occupied,3,83.6
TRN-06696,BLK-012621,Track Occupied,2,53.3
TRN-06697,BLK-016236,Track Occupied,3,78.6
TRN-06698,BLK-011667,Track Occupied,2,60.7
TRN-06699,BLK-026900,Track Occupied,1,51.9
TRN-06700,BLK-019200,Track Occupied,3,56.8
TRN-06701,BLK-015107,Track Occupied,3,65.2
TRN-06702,BLK-020063,Track Occupied,2,58.7
TRN-06703,BLK-008946,Track Occupied,3,66.4
TRN-06704,BLK-005455,Track Occupied,3,59.9
TRN-06704,BLK-005456,Track Occupied,3,59.9
TRN-06705,BLK-026580,Track Occupied,1,30.1
TRN-06706,BLK-027374,Track Occupied,1,69.4
TRN-06706,BLK-027375,Track Occupied,1,69.4
TRN-06707,BLK-003520,Track Occupied,3,71.7
TRN-06708,BLK-002773,Track Occupied,1,46.2
TRN-06709,BLK-026669,Track Occupied,2,71.2
TRN-06710,BLK-025644,Track Occupied,1,63.2
TRN-06711,BLK-010630,Track Occupied,3,84.1
TRN-06712,BLK-000795,Track Occupied,2,64.2
TRN-06713,BLK-017511,Track Occupied,2,83.9
TRN-06714,BLK-008224,Track Occupied,3,32.5
TRN-06715,BLK-022580,Track Occupied,2,78.7
TRN-06716,BLK-026833,Track Occupied,2,94.6
TRN-06717,BLK-028311,Track Occupied,1,44.2
TRN-06718,BLK-004719,Track Occupied,3,49.0
TRN-06719,BLK-021373,Track Occupied,1,23.6
TRN-06720,BLK-022837,Track Occupied,2,82.5
TRN-06721,BLK-018599,Track Occupied,3,74.6
TRN-06722,BLK-021158,Track Occupied,3,53.3
TRN-06723,BLK-027374,Track Occupied,3,93.4
TRN-06724,BLK-013744,Track Occupied,1,20.7
TRN-06725,BLK-033398,Track Occupied,3,70.6
TRN-06726,BLK-005062,Track Occupied,1,15.9
TRN-06727,BLK-005627,Track Occupied,2,88.3
TRN-06728,BLK-007707,Track Occupied,2,90.6
TRN-06729,BLK-031671,Track Occupied,2,51.1
TRN-06730,BLK-019631,Track Occupied,2,63.5
TRN-06731,BLK-015792,Track Occupied,2,61.6
TRN-06732,BLK-003193,Track Occupied,3,71.9
TRN-06733,BLK-033193,Track Occupied,2,80.5
TRN-06734,BLK-003853,Track Occupied,1,34.5
TRN-06735,BLK-013358,Track Occupied,3,53.9
TRN-06736,BLK-001313,Track Occupied,2,69.9
TRN-06736,BLK-001314,Track Occupied,2,69.9
TRN-06737,BLK-023770,Track Occupied,3,79.4
TRN-06738,BLK-003268,Track Occupied,3,60.8
TRN-06739,BLK-005921,Track Occupied,2,72.8
TRN-06740,BLK-000697,Track Occupied,3,66.7
TRN-06741,BLK-011530,Track Occupied,3,76.9
TRN-06742,BLK-024293,Track Occupied,2,97.8
TRN-06743,BLK-006625,Track Occupied,2,75.0
TRN-06744,BLK-002986,Track Occupied,2,62.6
TRN-06745,BLK-030041,Track Occupied,3,59.0
TRN-06746,BLK-006511,Track Occupied,3,68.9
TRN-06747,BLK-011794,Track Occupied,3,55.3
TRN-06748,BLK-000545,Track Occupied,3,77.6
TRN-06749,BLK-016196,Track Occupied,2,77.7
TRN-06750,BLK-005446,Track Occupied,1,36.8
TRN-06751,BLK-022269,Track Occupied,3,99.0
TRN-06752,BLK-030374,Track Occupied,3,46.4
TRN-06753,BLK-023992,Track Occupied,3,77.6
TRN-06754,BLK-018336,Track Occupied,2,60.5
TRN-06755,BLK-003974,Track Occupied,1,27.1
TRN-06756,BLK-012598,Track Occupied,2,51.8
TRN-06756,BLK-012599,Track Occupied,2,51.8
TRN-06757,BLK-013660,Track Occupied,3,69.3
TRN-06758,BLK-005588,Track Occupied,2,89.3
TRN-06759,BLK-022832,Track Occupied,3,67.3
TRN-06760,BLK-032748,Track Occupied,3,70.6
TRN-06761,BLK-031550,Track Occupied,3,67.9
TRN-06761,BLK-031551,Track Occupied,3,67.9
TRN-06762,BLK-023598,Track Occupied,2,73.2
TRN-06763,BLK-008132,Track Occupied,2,52.0
TRN-06764,BLK-020913,Track Occupied,1,26.3
TRN-06765,BLK-011519,Track Occupied,2,61.5
TRN-06766,BLK-021031,Track Occupied,1,22.1
TRN-06766,BLK-021032,Track Occupied,1,22.1
TRN-06767,BLK-033531,Track Occupied,1,43.9
TRN-06768,BLK-013026,Track Occupied,2,72.5
TRN-06769,BLK-013658,Track Occupied,2,92.6
TRN-06770,BLK-014103,Track Occupied,1,44.5
TRN-06771,BLK-019233,Track Occupied,2,52.6
TRN-06772,BLK-008025,Track Occupied,3,86.8
TRN-06773,BLK-008741,Track Occupied,2,58.9
TRN-06773,BLK-008742,Track Occupied,2,58.9
TRN-06774,BLK-016025,Track Occupied,1,49.8
TRN-06775,BLK-019839,Track Occupied,1,14.1
TRN-06776,BLK-016840,Track Occupied,2,57.0
TRN-06777,BLK-011566,Track Occupied,3,84.9
TRN-06778,BLK-020981,Track Occupied,2,81.6
TRN-06779,BLK-006911,Track Occupied,1,14.0
TRN-06779,BLK-006912,Track Occupied,1,14.0
TRN-06780,BLK-010099,Track Occupied,3,50.4
TRN-06781,BLK-018996,Track Occupied,2,97.2
TRN-06782,BLK-032353,Track Occupied,3,67.8
TRN-06783,BLK-018712,Track Occupied,2,64.2
TRN-06784,BLK-013615,Track Occupied,2,95.3
TRN-06785,BLK-011221,Track Occupied,2,67.6
TRN-06786,BLK-004764,Track Occupied,3,74.0
TRN-06787,BLK-021001,Track Occupied,1,48.0
TRN-06788,BLK-007394,Track Occupied,3,55.2
TRN-06789,BLK-014603,Track Occupied,1,77.8
TRN-06790,BLK-014832,Track Occupied,1,5.0
TRN-06791,BLK-021574,Track Occupied,3,85.8
TRN-06792,BLK-031111,Track Occupied,2,68.7
TRN-06792,BLK-031112,Track Occupied,2,68.7
TRN-06793,BLK-004935,Track Occupied,3,60.0
TRN-06794,BLK-016177,Track Occupied,2,46.1
TRN-06795,BLK-006451,Track Occupied,1,26.8
TRN-06796,BLK-006425,Track Occupied,3,64.1
TRN-06796,BLK-006426,Track Occupied,3,64.1
TRN-06797,BLK-014158,Track Occupied,2,79.5
TRN-06798,BLK-028805,Track Occupied,2,56.7
TRN-06799,BLK-022194,Track Occupied,2,64.9
TRN-06800,BLK-013964,Track Occupied,2,61.8
TRN-06801,BLK-024527,Track Occupied,3,64.3
TRN-06802,BLK-004684,Track Occupied,2,67.1
TRN-06803,BLK-015429,Track Occupied,1,10.7
TRN-06803,BLK-015430,Track Occupied,1,10.7
TRN-06804,BLK-006612,Track Occupied,1,56.1
TRN-06805,BLK-014194,Track Occupied,3,62.9
TRN-06805,BLK-014195,Track Occupied,3,62.9
TRN-06806,BLK-033046,Track Occupied,2,52.1
TRN-06807,BLK-010819,Track Occupied,3,76.9
TRN-06808,BLK-029289,Track Occupied,1,26.3
TRN-06808,BLK-029290,Track Occupied,1,26.3
TRN-06809,BLK-001423,Track Occupied,2,49.8
TRN-06810,BLK-009927,Track Occupied,3,69.1
TRN-06811,BLK-023374,Track Occupied,2,81.5
TRN-06812,BLK-031760,Track Occupied,3,99.0
TRN-06813,BLK-000450,Track Occupied,1,32.2
TRN-06814,BLK-025454,Track Occupied,2,91.2
TRN-06815,BLK-020394,Track Occupied,1,58.6
TRN-06816,BLK-001507,Track Occupied,2,79.2
TRN-06817,BLK-025372,Track Occupied,2,84.7
TRN-06818,BLK-006538,Track Occupied,2,77.4
TRN-06819,BLK-010265,Track Occupied,3,79.8
TRN-06820,BLK-021565,Track Occupied,2,53.4
TRN-06821,BLK-027293,Track Occupied,3,81.3
TRN-06822,BLK-012386,Track Occupied,1,61.6
TRN-06823,BLK-010026,Track Occupied,2,76.1
TRN-06824,BLK-021496,Track Occupied,1,12.8
TRN-06824,BLK-021497,Track Occupied,1,12.8
TRN-06825,BLK-010390,Track Occupied,2,76.4
TRN-06826,BLK-017246,Track Occupied,3,64.4
TRN-06827,BLK-016335,Track Occupied,2,70.7
TRN-06828,BLK-017259,Track Occupied,3,62.7
TRN-06829,BLK-033323,Track Occupied,2,65.7
TRN-06830,BLK-033315,Track Occupied,1,35.0
TRN-06831,BLK-002102,Track Occupied,3,58.7
TRN-06831,BLK-002103,Track Occupied,3,58.7
TRN-06832,BLK-012257,Track Occupied,2,73.7
TRN-06833,BLK-005448,Track Occupied,3,72.9
TRN-06834,BLK-031996,Track Occupied,3,70.7
TRN-06835,BLK-026152,Track Occupied,1,23.8
TRN-06835,BLK-026153,Track Occupied,1,23.8
TRN-06836,BLK-017981,Track Occupied,1,20.5
TRN-06837,BLK-015829,Track Occupied,3,79.5
TRN-06838,BLK-012201,Track Occupied,2,70.5
TRN-06839,BLK-004816,Track Occupied,3,79.2
TRN-06840,BLK-001698,Track Occupied,3,70.7
TRN-06841,BLK-031095,Track Occupied,3,99.0
TRN-06842,BLK-026019,Track Occupied,2,43.9
TRN-06843,BLK-031833,Track Occupied,3,76.2
TRN-06844,BLK-020795,Track Occupied,2,79.6
TRN-06844,BLK-020796,Track Occupied,2,79.6
TRN-06845,BLK-005450,Track Occupied,2,98.5
TRN-06846,BLK-026704,Track Occupied,1,27.9
TRN-06847,BLK-008780,Track Occupied,2,92.9
TRN-06847,BLK-008781,Track Occupied,2,92.9
TRN-06848,BLK-020361,Track Occupied,2,67.9
TRN-06849,BLK-003112,Track Occupied,1,60.5
TRN-06850,BLK-017315,Track Occupied,3,77.3
TRN-06851,BLK-005113,Track Occupied,3,85.8
TRN-06852,BLK-004940,Track Occupied,3,78.9
TRN-06853,BLK-004993,Track Occupied,3,84.3
TRN-06854,BLK-020682,Track Occupied,1,17.1
TRN-06855,BLK-009617,Track Occupied,3,43.4
TRN-06856,BLK-001764,Track Occupied,1,29.3
TRN-06857,BLK-007162,Track Occupied,2,54.6
TRN-06858,BLK-008232,Track Occupied,3,60.8
TRN-06859,BLK-015736,Track Occupied,1,21.0
TRN-06860,BLK-029258,Track Occupied,1,30.2
TRN-06861,BLK-002415,Track Occupied,3,93.1
TRN-06862,BLK-030334,Track Occupied,2,53.1
TRN-06863,BLK-017299,Track Occupied,3,80.4
TRN-06864,BLK-010189,Track Occupied,3,53.6
TRN-06864,BLK-010190,Track Occupied,3,53.6
TRN-06865,BLK-030806,Track Occupied,2,63.6
TRN-06866,BLK-020462,Track Occupied,2,51.4
TRN-06867,BLK-017739,Track Occupied,3,79.6
TRN-06867,BLK-017740,Track Occupied,3,79.6
TRN-06868,BLK-011837,Track Occupied,3,50.1
TRN-06869,BLK-021641,Track Occupied,3,99.0
TRN-06870,BLK-012219,Track Occupied,3,76.1
TRN-06870,BLK-012220,Track Occupied,3,76.1
TRN-06871,BLK-006611,Track Occupied,2,73.6
TRN-06872,BLK-017211,Track Occupied,1,40.2
TRN-06873,BLK-029147,Track Occupied,3,79.3
TRN-06874,BLK-016104,Track Occupied,3,69.7
TRN-06875,BLK-027120,Track Occupied,2,51.2
TRN-06876,BLK-015250,Track Occupied,2,75.7
TRN-06877,BLK-012368,Track Occupied,2,73.2
TRN-06878,BLK-007741,Track Occupied,2,69.7
TRN-06879,BLK-032233,Track Occupied,1,17.7
TRN-06880,BLK-017388,Track Occupied,2,68.6
TRN-06881,BLK-032824,Track Occupied,1,60.1
TRN-06882,BLK-023680,Track Occupied,1,15.1
TRN-06883,BLK-025302,Track Occupied,3,71.6
TRN-06884,BLK-025601,Track Occupied,3,73.5
TRN-06885,BLK-028895,Track Occupied,1,5.0
TRN-06885,BLK-028896,Track Occupied,1,5.0
TRN-06886,BLK-012325,Track Occupied,2,42.1
TRN-06887,BLK-014141,Track Occupied,3,68.3
TRN-06888,BLK-029108,Track Occupied,2,88.0
TRN-06889,BLK-033344,Track Occupied,1,19.8
TRN-06890,BLK-010714,Track Occupied,3,90.6
TRN-06890,BLK-010715,Track Occupied,3,90.6
TRN-06891,BLK-025822,Track Occupied,3,89.1
TRN-06892,BLK-015739,Track Occupied,2,48.4
TRN-06893,BLK-022276,Track Occupied,2,49.9
TRN-06894,BLK-028391,Track Occupied,3,99.0
TRN-06895,BLK-005165,Track Occupied,2,68.1
TRN-06896,BLK-027253,Track Occupied,3,53.2
TRN-06897,BLK-025069,Track Occupied,1,46.9
TRN-06898,BLK-030413,Track Occupied,2,77.0
TRN-06899,BLK-016137,Track Occupied,3,82.4
TRN-06900,BLK-022596,Track Occupied,2,57.7
TRN-06901,BLK-003554,Track Occupied,3,58.3
TRN-06902,BLK-019867,Track Occupied,1,37.9
TRN-06903,BLK-024792,Track Occupied,2,59.6
TRN-06904,BLK-023617,Track Occupied,2,96.2
TRN-06905,BLK-017454,Track Occupied,3,66.5
TRN-06906,BLK-014491,Track Occupied,2,99.0
TRN-06907,BLK-028827,Track Occupied,3,83.0
TRN-06908,BLK-015227,Track Occupied,2,85.9
TRN-06909,BLK-025446,Track Occupied,2,99.0
TRN-06910,BLK-000963,Track Occupied,3,85.8
TRN-06911,BLK-028910,Track Occupied,2,73.9
TRN-06912,BLK-019126,Track Occupied,3,81.3
TRN-06913,BLK-015179,Track Occupied,2,70.3
TRN-06914,BLK-006020,Track Occupied,3,58.4
TRN-06915,BLK-001991,Track Occupied,3,82.0
TRN-06916,BLK-002609,Track Occupied,3,92.2
TRN-06917,BLK-020853,Track Occupied,3,99.0
TRN-06917,BLK-020854,Track Occupied,3,99.0
TRN-06918,BLK-024371,Track Occupied,3,67.8
TRN-06919,BLK-026617,Track Occupied,3,62.9
TRN-06920,BLK-011195,Track Occupied,3,25.0
TRN-06921,BLK-000157,Track Occupied,3,66.3
TRN-06922,BLK-004519,Track Occupied,3,69.0
TRN-06923,BLK-030350,Track Occupied,3,76.3
TRN-06924,BLK-008000,Track Occupied,1,19.3
TRN-06925,BLK-007385,Track Occupied,3,75.5
