block_id,date,corridor_id,section_id,start_minute,end_minute,duration_minutes,track_available,block_type,night_preference,max_simultaneous_tasks
BLK-011994,2026-09-07,COR-020,SEC-0200,600,720,120,Yes,Planned,No,2
BLK-011995,2026-09-07,COR-020,SEC-0200,720,840,120,Yes,Planned,No,2
BLK-011996,2026-09-07,COR-020,SEC-0200,840,960,120,Yes,Emergency Reserve,No,1
BLK-011997,2026-09-07,COR-020,SEC-0200,960,1080,120,No,Planned,No,1
BLK-011998,2026-09-07,COR-020,SEC-0200,1080,1200,120,Yes,Routine,No,2
BLK-011999,2026-09-07,COR-020,SEC-0200,1200,1320,120,Yes,Planned,Yes,2
BLK-012000,2026-09-07,COR-020,SEC-0200,1320,1440,120,Yes,Routine,Yes,2
BLK-012001,2026-09-08,COR-001,SEC-0001,0,120,120,Yes,Planned,Yes,1
BLK-012002,2026-09-08,COR-001,SEC-0001,120,240,120,Yes,Planned,Yes,2
BLK-012003,2026-09-08,COR-001,SEC-0001,240,360,120,Yes,Planned,Yes,2
BLK-012004,2026-09-08,COR-001,SEC-0001,360,480,120,No,Emergency Reserve,No,2
BLK-012005,2026-09-08,COR-001,SEC-0001,480,600,120,Yes,Planned,No,2
BLK-012006,2026-09-08,COR-001,SEC-0001,600,720,120,Yes,Routine,No,2
BLK-012007,2026-09-08,COR-001,SEC-0001,720,840,120,No,Planned,No,1
BLK-012008,2026-09-08,COR-001,SEC-0001,840,960,120,Yes,Planned,No,2
BLK-012009,2026-09-08,COR-001,SEC-0001,960,1080,120,Yes,Planned,No,3
BLK-012010,2026-09-08,COR-001,SEC-0001,1080,1200,120,Yes,Emergency Reserve,No,1
BLK-012011,2026-09-08,COR-001,SEC-0001,1200,1320,120,Yes,Planned,Yes,2
BLK-012012,2026-09-08,COR-001,SEC-0001,1320,1440,120,Yes,Planned,Yes,2
BLK-012013,2026-09-08,COR-001,SEC-0002,0,120,120,Yes,Planned,Yes,2
BLK-012014,2026-09-08,COR-001,SEC-0002,120,240,120,Yes,Routine,Yes,1
BLK-012015,2026-09-08,COR-001,SEC-0002,240,360,120,Yes,Planned,Yes,1
BLK-012016,2026-09-08,COR-001,SEC-0002,360,480,120,Yes,Planned,No,2
BLK-012017,2026-09-08,COR-001,SEC-0002,480,600,120,No,Planned,No,1
BLK-012018,2026-09-08,COR-001,SEC-0002,600,720,120,No,Planned,No,1
BLK-012019,2026-09-08,COR-001,SEC-0002,720,840,120,Yes,Emergency Reserve,No,2
BLK-012020,2026-09-08,COR-001,SEC-0002,840,960,120,Yes,Planned,No,3
BLK-012021,2026-09-08,COR-001,SEC-0002,960,1080,120,Yes,Planned,No,1
BLK-012022,2026-09-08,COR-001,SEC-0002,1080,1200,120,Yes,Routine,No,1
BLK-012023,2026-09-08,COR-001,SEC-0002,1200,1320,120,Yes,Planned,Yes,1
BLK-012024,2026-09-08,COR-001,SEC-0002,1320,1440,120,Yes,Planned,Yes,3
BLK-012025,2026-09-08,COR-001,SEC-0003,0,120,120,Yes,Planned,Yes,3
BLK-012026,2026-09-08,COR-001,SEC-0003,120,240,120,Yes,Planned,Yes,2
BLK-012027,2026-09-08,COR-001,SEC-0003,240,360,120,Yes,Planned,Yes,1
BLK-012028,2026-09-08,COR-001,SEC-0003,360,480,120,Yes,Planned,No,1
BLK-012029,2026-09-08,COR-001,SEC-0003,480,600,120,Yes,Planned,No,2
BLK-012030,2026-09-08,COR-001,SEC-0003,600,720,120,No,Routine,No,3
BLK-012031,2026-09-08,COR-001,SEC-0003,720,840,120,Yes,Planned,No,2
BLK-012032,2026-09-08,COR-001,SEC-0003,840,960,120,Yes,Planned,No,1
BLK-012033,2026-09-08,COR-001,SEC-0003,960,1080,120,Yes,Routine,No,1
BLK-012034,2026-09-08,COR-001,SEC-0003,1080,1200,120,Yes,Routine,No,2
BLK-012035,2026-09-08,COR-001,SEC-0003,1200,1320,120,Yes,Planned,Yes,1
BLK-012036,2026-09-08,COR-001,SEC-0003,1320,1440,120,Yes,Planned,Yes,2
BLK-012037,2026-09-08,COR-001,SEC-0004,0,120,120,Yes,Planned,Yes,1
BLK-012038,2026-09-08,COR-001,SEC-0004,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-012039,2026-09-08,COR-001,SEC-0004,240,360,120,Yes,Routine,Yes,2
BLK-012040,2026-09-08,COR-001,SEC-0004,360,480,120,Yes,Planned,No,3
BLK-012041,2026-09-08,COR-001,SEC-0004,480,600,120,Yes,Routine,No,1
BLK-012042,2026-09-08,COR-001,SEC-0004,600,720,120,Yes,Routine,No,1
BLK-012043,2026-09-08,COR-001,SEC-0004,720,840,120,No,Planned,No,3
BLK-012044,2026-09-08,COR-001,SEC-0004,840,960,120,Yes,Planned,No,2
BLK-012045,2026-09-08,COR-001,SEC-0004,960,1080,120,Yes,Planned,No,1
BLK-012046,2026-09-08,COR-001,SEC-0004,1080,1200,120,Yes,Emergency Reserve,No,1
BLK-012047,2026-09-08,COR-001,SEC-0004,1200,1320,120,Yes,Emergency Reserve,Yes,1
BLK-012048,2026-09-08,COR-001,SEC-0004,1320,1440,120,Yes,Routine,Yes,1
BLK-012049,2026-09-08,COR-001,SEC-0005,0,120,120,No,Planned,Yes,2
BLK-012050,2026-09-08,COR-001,SEC-0005,120,240,120,Yes,Planned,Yes,3
BLK-012051,2026-09-08,COR-001,SEC-0005,240,360,120,Yes,Routine,Yes,2
BLK-012052,2026-09-08,COR-001,SEC-0005,360,480,120,Yes,Planned,No,1
BLK-012053,2026-09-08,COR-001,SEC-0005,480,600,120,No,Routine,No,3
BLK-012054,2026-09-08,COR-001,SEC-0005,600,720,120,Yes,Planned,No,2
BLK-012055,2026-09-08,COR-001,SEC-0005,720,840,120,Yes,Planned,No,2
BLK-012056,2026-09-08,COR-001,SEC-0005,840,960,120,No,Planned,No,1
BLK-012057,2026-09-08,COR-001,SEC-0005,960,1080,120,Yes,Planned,No,2
BLK-012058,2026-09-08,COR-001,SEC-0005,1080,1200,120,Yes,Routine,No,2
BLK-012059,2026-09-08,COR-001,SEC-0005,1200,1320,120,Yes,Planned,Yes,3
BLK-012060,2026-09-08,COR-001,SEC-0005,1320,1440,120,Yes,Emergency Reserve,Yes,1
BLK-012061,2026-09-08,COR-001,SEC-0006,0,120,120,No,Routine,Yes,1
BLK-012062,2026-09-08,COR-001,SEC-0006,120,240,120,Yes,Planned,Yes,3
BLK-012063,2026-09-08,COR-001,SEC-0006,240,360,120,Yes,Planned,Yes,1
BLK-012064,2026-09-08,COR-001,SEC-0006,360,480,120,Yes,Routine,No,2
BLK-012065,2026-09-08,COR-001,SEC-0006,480,600,120,No,Planned,No,2
BLK-012066,2026-09-08,COR-001,SEC-0006,600,720,120,Yes,Planned,No,1
BLK-012067,2026-09-08,COR-001,SEC-0006,720,840,120,No,Planned,No,1
BLK-012068,2026-09-08,COR-001,SEC-0006,840,960,120,Yes,Planned,No,1
BLK-012069,2026-09-08,COR-001,SEC-0006,960,1080,120,Yes,Planned,No,1
BLK-012070,2026-09-08,COR-001,SEC-0006,1080,1200,120,Yes,Planned,No,3
BLK-012071,2026-09-08,COR-001,SEC-0006,1200,1320,120,Yes,Planned,Yes,1
BLK-012072,2026-09-08,COR-001,SEC-0006,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-012073,2026-09-08,COR-001,SEC-0007,0,120,120,Yes,Emergency Reserve,Yes,3
BLK-012074,2026-09-08,COR-001,SEC-0007,120,240,120,Yes,Planned,Yes,2
BLK-012075,2026-09-08,COR-001,SEC-0007,240,360,120,Yes,Planned,Yes,1
BLK-012076,2026-09-08,COR-001,SEC-0007,360,480,120,Yes,Planned,No,2
BLK-012077,2026-09-08,COR-001,SEC-0007,480,600,120,Yes,Planned,No,1
BLK-012078,2026-09-08,COR-001,SEC-0007,600,720,120,Yes,Planned,No,2
BLK-012079,2026-09-08,COR-001,SEC-0007,720,840,120,No,Planned,No,1
BLK-012080,2026-09-08,COR-001,SEC-0007,840,960,120,Yes,Planned,No,1
BLK-012081,2026-09-08,COR-001,SEC-0007,960,1080,120,Yes,Planned,No,1
BLK-012082,2026-09-08,COR-001,SEC-0007,1080,1200,120,Yes,Planned,No,2
BLK-012083,2026-09-08,COR-001,SEC-0007,1200,1320,120,Yes,Planned,Yes,2
BLK-012084,2026-09-08,COR-001,SEC-0007,1320,1440,120,Yes,Planned,Yes,2
BLK-012085,2026-09-08,COR-001,SEC-0008,0,120,120,Yes,Routine,Yes,1
BLK-012086,2026-09-08,COR-001,SEC-0008,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-012087,2026-09-08,COR-001,SEC-0008,240,360,120,Yes,Routine,Yes,2
BLK-012088,2026-09-08,COR-001,SEC-0008,360,480,120,Yes,Planned,No,1
BLK-012089,2026-09-08,COR-001,SEC-0008,480,600,120,Yes,Routine,No,1
BLK-012090,2026-09-08,COR-001,SEC-0008,600,720,120,Yes,Routine,No,2
BLK-012091,2026-09-08,COR-001,SEC-0008,720,840,120,No,Planned,No,1
BLK-012092,2026-09-08,COR-001,SEC-0008,840,960,120,No,Planned,No,1
BLK-012093,2026-09-08,COR-001,SEC-0008,960,1080,120,Yes,Planned,No,2
BLK-012094,2026-09-08,COR-001,SEC-0008,1080,1200,120,Yes,Planned,No,2
BLK-012095,2026-09-08,COR-001,SEC-0008,1200,1320,120,Yes,Planned,Yes,2
BLK-012096,2026-09-08,COR-001,SEC-0008,1320,1440,120,Yes,Planned,Yes,2
BLK-012097,2026-09-08,COR-001,SEC-0009,0,120,120,Yes,Routine,Yes,2
BLK-012098,2026-09-08,COR-001,SEC-0009,120,240,120,Yes,Planned,Yes,1
BLK-012099,2026-09-08,COR-001,SEC-0009,240,360,120,No,Planned,Yes,3
BLK-012100,2026-09-08,COR-001,SEC-0009,360,480,120,Yes,Emergency Reserve,No,2
BLK-012101,2026-09-08,COR-001,SEC-0009,480,600,120,No,Routine,No,3
BLK-012102,2026-09-08,COR-001,SEC-0009,600,720,120,Yes,Planned,No,1
BLK-012103,2026-09-08,COR-001,SEC-0009,720,840,120,Yes,Routine,No,3
BLK-012104,2026-09-08,COR-001,SEC-0009,840,960,120,Yes,Routine,No,2
BLK-012105,2026-09-08,COR-001,SEC-0009,960,1080,120,No,Routine,No,2
BLK-012106,2026-09-08,COR-001,SEC-0009,1080,1200,120,Yes,Planned,No,3
BLK-012107,2026-09-08,COR-001,SEC-0009,1200,1320,120,Yes,Planned,Yes,1
BLK-012108,2026-09-08,COR-001,SEC-0009,1320,1440,120,Yes,Planned,Yes,2
BLK-012109,2026-09-08,COR-001,SEC-0010,0,120,120,Yes,Routine,Yes,1
BLK-012110,2026-09-08,COR-001,SEC-0010,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-012111,2026-09-08,COR-001,SEC-0010,240,360,120,Yes,Emergency Reserve,Yes,2
BLK-012112,2026-09-08,COR-001,SEC-0010,360,480,120,Yes,Planned,No,1
BLK-012113,2026-09-08,COR-001,SEC-0010,480,600,120,No,Planned,No,2
BLK-012114,2026-09-08,COR-001,SEC-0010,600,720,120,Yes,Planned,No,1
BLK-012115,2026-09-08,COR-001,SEC-0010,720,840,120,Yes,Planned,No,3
BLK-012116,2026-09-08,COR-001,SEC-0010,840,960,120,No,Routine,No,1
BLK-012117,2026-09-08,COR-001,SEC-0010,960,1080,120,Yes,Routine,No,1
BLK-012118,2026-09-08,COR-001,SEC-0010,1080,1200,120,No,Planned,No,2
BLK-012119,2026-09-08,COR-001,SEC-0010,1200,1320,120,Yes,Planned,Yes,1
BLK-012120,2026-09-08,COR-001,SEC-0010,1320,1440,120,Yes,Planned,Yes,1
BLK-012121,2026-09-08,COR-002,SEC-0011,0,120,120,Yes,Planned,Yes,1
BLK-012122,2026-09-08,COR-002,SEC-0011,120,240,120,No,Planned,Yes,2
BLK-012123,2026-09-08,COR-002,SEC-0011,240,360,120,No,Planned,Yes,3
BLK-012124,2026-09-08,COR-002,SEC-0011,360,480,120,Yes,Planned,No,1
BLK-012125,2026-09-08,COR-002,SEC-0011,480,600,120,No,Planned,No,2
BLK-012126,2026-09-08,COR-002,SEC-0011,600,720,120,Yes,Planned,No,1
BLK-012127,2026-09-08,COR-002,SEC-0011,720,840,120,Yes,Routine,No,3
BLK-012128,2026-09-08,COR-002,SEC-0011,840,960,120,Yes,Routine,No,2
BLK-012129,2026-09-08,COR-002,SEC-0011,960,1080,120,Yes,Planned,No,1
BLK-012130,2026-09-08,COR-002,SEC-0011,1080,1200,120,Yes,Routine,No,1
BLK-012131,2026-09-08,COR-002,SEC-0011,1200,1320,120,Yes,Routine,Yes,2
BLK-012132,2026-09-08,COR-002,SEC-0011,1320,1440,120,Yes,Planned,Yes,2
BLK-012133,2026-09-08,COR-002,SEC-0012,0,120,120,Yes,Emergency Reserve,Yes,3
BLK-012134,2026-09-08,COR-002,SEC-0012,120,240,120,Yes,Planned,Yes,1
BLK-012135,2026-09-08,COR-002,SEC-0012,240,360,120,Yes,Planned,Yes,1
BLK-012136,2026-09-08,COR-002,SEC-0012,360,480,120,Yes,Planned,No,3
BLK-012137,2026-09-08,COR-002,SEC-0012,480,600,120,No,Routine,No,2
BLK-012138,2026-09-08,COR-002,SEC-0012,600,720,120,Yes,Planned,No,1
BLK-012139,2026-09-08,COR-002,SEC-0012,720,840,120,No,Routine,No,2
BLK-012140,2026-09-08,COR-002,SEC-0012,840,960,120,Yes,Planned,No,1
BLK-012141,2026-09-08,COR-002,SEC-0012,960,1080,120,Yes,Planned,No,3
BLK-012142,2026-09-08,COR-002,SEC-0012,1080,1200,120,Yes,Planned,No,2
BLK-012143,2026-09-08,COR-002,SEC-0012,1200,1320,120,Yes,Emergency Reserve,Yes,3
BLK-012144,2026-09-08,COR-002,SEC-0012,1320,1440,120,Yes,Planned,Yes,2
BLK-012145,2026-09-08,COR-002,SEC-0013,0,120,120,Yes,Routine,Yes,2
BLK-012146,2026-09-08,COR-002,SEC-0013,120,240,120,Yes,Planned,Yes,2
BLK-012147,2026-09-08,COR-002,SEC-0013,240,360,120,Yes,Planned,Yes,1
BLK-012148,2026-09-08,COR-002,SEC-0013,360,480,120,Yes,Planned,No,1
BLK-012149,2026-09-08,COR-002,SEC-0013,480,600,120,Yes,Emergency Reserve,No,2
BLK-012150,2026-09-08,COR-002,SEC-0013,600,720,120,Yes,Planned,No,3
BLK-012151,2026-09-08,COR-002,SEC-0013,720,840,120,Yes,Planned,No,2
BLK-012152,2026-09-08,COR-002,SEC-0013,840,960,120,Yes,Emergency Reserve,No,1
BLK-012153,2026-09-08,COR-002,SEC-0013,960,1080,120,No,Planned,No,2
BLK-012154,2026-09-08,COR-002,SEC-0013,1080,1200,120,Yes,Planned,No,2
BLK-012155,2026-09-08,COR-002,SEC-0013,1200,1320,120,Yes,Planned,Yes,1
BLK-012156,2026-09-08,COR-002,SEC-0013,1320,1440,120,Yes,Routine,Yes,3
BLK-012157,2026-09-08,COR-002,SEC-0014,0,120,120,Yes,Routine,Yes,2
BLK-012158,2026-09-08,COR-002,SEC-0014,120,240,120,Yes,Planned,Yes,2
BLK-012159,2026-09-08,COR-002,SEC-0014,240,360,120,Yes,Routine,Yes,1
BLK-012160,2026-09-08,COR-002,SEC-0014,360,480,120,Yes,Planned,No,1
BLK-012161,2026-09-08,COR-002,SEC-0014,480,600,120,No,Planned,No,2
BLK-012162,2026-09-08,COR-002,SEC-0014,600,720,120,Yes,Planned,No,1
BLK-012163,2026-09-08,COR-002,SEC-0014,720,840,120,No,Planned,No,3
BLK-012164,2026-09-08,COR-002,SEC-0014,840,960,120,No,Planned,No,3
BLK-012165,2026-09-08,COR-002,SEC-0014,960,1080,120,Yes,Emergency Reserve,No,1
BLK-012166,2026-09-08,COR-002,SEC-0014,1080,1200,120,Yes,Planned,No,1
BLK-012167,2026-09-08,COR-002,SEC-0014,1200,1320,120,Yes,Planned,Yes,3
BLK-012168,2026-09-08,COR-002,SEC-0014,1320,1440,120,Yes,Planned,Yes,1
BLK-012169,2026-09-08,COR-002,SEC-0015,0,120,120,Yes,Planned,Yes,3
BLK-012170,2026-09-08,COR-002,SEC-0015,120,240,120,Yes,Planned,Yes,2
BLK-012171,2026-09-08,COR-002,SEC-0015,240,360,120,Yes,Routine,Yes,2
BLK-012172,2026-09-08,COR-002,SEC-0015,360,480,120,No,Planned,No,1
BLK-012173,2026-09-08,COR-002,SEC-0015,480,600,120,No,Routine,No,1
BLK-012174,2026-09-08,COR-002,SEC-0015,600,720,120,Yes,Routine,No,3
BLK-012175,2026-09-08,COR-002,SEC-0015,720,840,120,Yes,Emergency Reserve,No,1
BLK-012176,2026-09-08,COR-002,SEC-0015,840,960,120,No,Routine,No,2
BLK-012177,2026-09-08,COR-002,SEC-0015,960,1080,120,Yes,Planned,No,3
BLK-012178,2026-09-08,COR-002,SEC-0015,1080,1200,120,Yes,Planned,No,3
BLK-012179,2026-09-08,COR-002,SEC-0015,1200,1320,120,Yes,Planned,Yes,1
BLK-012180,2026-09-08,COR-002,SEC-0015,1320,1440,120,Yes,Routine,Yes,2
BLK-012181,2026-09-08,COR-002,SEC-0016,0,120,120,Yes,Routine,Yes,2
BLK-012182,2026-09-08,COR-002,SEC-0016,120,240,120,No,Routine,Yes,2
BLK-012183,2026-09-08,COR-002,SEC-0016,240,360,120,Yes,Planned,Yes,2
BLK-012184,2026-09-08,COR-002,SEC-0016,360,480,120,Yes,Planned,No,1
BLK-012185,2026-09-08,COR-002,SEC-0016,480,600,120,No,Planned,No,2
BLK-012186,2026-09-08,COR-002,SEC-0016,600,720,120,Yes,Planned,No,1
BLK-012187,2026-09-08,COR-002,SEC-0016,720,840,120,Yes,Planned,No,1
BLK-012188,2026-09-08,COR-002,SEC-0016,840,960,120,Yes,Planned,No,2
BLK-012189,2026-09-08,COR-002,SEC-0016,960,1080,120,No,Routine,No,1
BLK-012190,2026-09-08,COR-002,SEC-0016,1080,1200,120,No,Routine,No,1
BLK-012191,2026-09-08,COR-002,SEC-0016,1200,1320,120,Yes,Emergency Reserve,Yes,1
BLK-012192,2026-09-08,COR-002,SEC-0016,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-012193,2026-09-08,COR-002,SEC-0017,0,120,120,Yes,Planned,Yes,2
BLK-012194,2026-09-08,COR-002,SEC-0017,120,240,120,Yes,Planned,Yes,2
BLK-012195,2026-09-08,COR-002,SEC-0017,240,360,120,Yes,Emergency Reserve,Yes,2
BLK-012196,2026-09-08,COR-002,SEC-0017,360,480,120,Yes,Routine,No,2
BLK-012197,2026-09-08,COR-002,SEC-0017,480,600,120,Yes,Planned,No,2
BLK-012198,2026-09-08,COR-002,SEC-0017,600,720,120,No,Routine,No,2
BLK-012199,2026-09-08,COR-002,SEC-0017,720,840,120,No,Planned,No,2
BLK-012200,2026-09-08,COR-002,SEC-0017,840,960,120,Yes,Routine,No,3
BLK-012201,2026-09-08,COR-002,SEC-0017,960,1080,120,Yes,Planned,No,1
BLK-012202,2026-09-08,COR-002,SEC-0017,1080,1200,120,Yes,Planned,No,3
BLK-012203,2026-09-08,COR-002,SEC-0017,1200,1320,120,Yes,Planned,Yes,1
BLK-012204,2026-09-08,COR-002,SEC-0017,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-012205,2026-09-08,COR-002,SEC-0018,0,120,120,Yes,Emergency Reserve,Yes,1
BLK-012206,2026-09-08,COR-002,SEC-0018,120,240,120,Yes,Planned,Yes,3
BLK-012207,2026-09-08,COR-002,SEC-0018,240,360,120,Yes,Routine,Yes,3
BLK-012208,2026-09-08,COR-002,SEC-0018,360,480,120,Yes,Emergency Reserve,No,1
BLK-012209,2026-09-08,COR-002,SEC-0018,480,600,120,Yes,Routine,No,1
BLK-012210,2026-09-08,COR-002,SEC-0018,600,720,120,Yes,Routine,No,2
BLK-012211,2026-09-08,COR-002,SEC-0018,720,840,120,Yes,Emergency Reserve,No,2
BLK-012212,2026-09-08,COR-002,SEC-0018,840,960,120,No,Routine,No,3
BLK-012213,2026-09-08,COR-002,SEC-0018,960,1080,120,Yes,Routine,No,2
BLK-012214,2026-09-08,COR-002,SEC-0018,1080,1200,120,Yes,Planned,No,3
BLK-012215,2026-09-08,COR-002,SEC-0018,1200,1320,120,Yes,Planned,Yes,3
BLK-012216,2026-09-08,COR-002,SEC-0018,1320,1440,120,Yes,Emergency Reserve,Yes,2
BLK-012217,2026-09-08,COR-002,SEC-0019,0,120,120,Yes,Planned,Yes,1
BLK-012218,2026-09-08,COR-002,SEC-0019,120,240,120,Yes,Planned,Yes,3
BLK-012219,2026-09-08,COR-002,SEC-0019,240,360,120,Yes,Routine,Yes,2
BLK-012220,2026-09-08,COR-002,SEC-0019,360,480,120,Yes,Routine,No,2
BLK-012221,2026-09-08,COR-002,SEC-0019,480,600,120,No,Routine,No,3
BLK-012222,2026-09-08,COR-002,SEC-0019,600,720,120,Yes,Planned,No,1
BLK-012223,2026-09-08,COR-002,SEC-0019,720,840,120,No,Planned,No,2
BLK-012224,2026-09-08,COR-002,SEC-0019,840,960,120,Yes,Planned,No,2
BLK-012225,2026-09-08,COR-002,SEC-0019,960,1080,120,Yes,Planned,No,3
BLK-012226,2026-09-08,COR-002,SEC-0019,1080,1200,120,Yes,Routine,No,3
BLK-012227,2026-09-08,COR-002,SEC-0019,1200,1320,120,Yes,Planned,Yes,2
BLK-012228,2026-09-08,COR-002,SEC-0019,1320,1440,120,No,Planned,Yes,2
BLK-012229,2026-09-08,COR-002,SEC-0020,0,120,120,Yes,Planned,Yes,1
BLK-012230,2026-09-08,COR-002,SEC-0020,120,240,120,Yes,Planned,Yes,3
BLK-012231,2026-09-08,COR-002,SEC-0020,240,360,120,Yes,Planned,Yes,1
BLK-012232,2026-09-08,COR-002,SEC-0020,360,480,120,Yes,Emergency Reserve,No,1
BLK-012233,2026-09-08,COR-002,SEC-0020,480,600,120,Yes,Planned,No,1
BLK-012234,2026-09-08,COR-002,SEC-0020,600,720,120,No,Routine,No,3
BLK-012235,2026-09-08,COR-002,SEC-0020,720,840,120,Yes,Planned,No,2
BLK-012236,2026-09-08,COR-002,SEC-0020,840,960,120,Yes,Routine,No,3
BLK-012237,2026-09-08,COR-002,SEC-0020,960,1080,120,Yes,Planned,No,1
BLK-012238,2026-09-08,COR-002,SEC-0020,1080,1200,120,Yes,Planned,No,2
BLK-012239,2026-09-08,COR-002,SEC-0020,1200,1320,120,Yes,Routine,Yes,2
BLK-012240,2026-09-08,COR-002,SEC-0020,1320,1440,120,Yes,Planned,Yes,1
BLK-012241,2026-09-08,COR-003,SEC-0021,0,120,120,Yes,Planned,Yes,1
BLK-012242,2026-09-08,COR-003,SEC-0021,120,240,120,Yes,Emergency Reserve,Yes,2
BLK-012243,2026-09-08,COR-003,SEC-0021,240,360,120,Yes,Routine,Yes,2
BLK-012244,2026-09-08,COR-003,SEC-0021,360,480,120,Yes,Planned,No,1
BLK-012245,2026-09-08,COR-003,SEC-0021,480,600,120,No,Planned,No,3
BLK-012246,2026-09-08,COR-003,SEC-0021,600,720,120,Yes,Planned,No,3
BLK-012247,2026-09-08,COR-003,SEC-0021,720,840,120,Yes,Emergency Reserve,No,2
BLK-012248,2026-09-08,COR-003,SEC-0021,840,960,120,Yes,Planned,No,1
BLK-012249,2026-09-08,COR-003,SEC-0021,960,1080,120,No,Planned,No,3
BLK-012250,2026-09-08,COR-003,SEC-0021,1080,1200,120,Yes,Planned,No,2
BLK-012251,2026-09-08,COR-003,SEC-0021,1200,1320,120,Yes,Planned,Yes,2
BLK-012252,2026-09-08,COR-003,SEC-0021,1320,1440,120,No,Planned,Yes,1
BLK-012253,2026-09-08,COR-003,SEC-0022,0,120,120,Yes,Planned,Yes,1
BLK-012254,2026-09-08,COR-003,SEC-0022,120,240,120,Yes,Routine,Yes,2
BLK-012255,2026-09-08,COR-003,SEC-0022,240,360,120,Yes,Routine,Yes,2
BLK-012256,2026-09-08,COR-003,SEC-0022,360,480,120,Yes,Planned,No,2
BLK-012257,2026-09-08,COR-003,SEC-0022,480,600,120,Yes,Planned,No,1
BLK-012258,2026-09-08,COR-003,SEC-0022,600,720,120,Yes,Planned,No,1
BLK-012259,2026-09-08,COR-003,SEC-0022,720,840,120,Yes,Planned,No,3
BLK-012260,2026-09-08,COR-003,SEC-0022,840,960,120,Yes,Planned,No,1
BLK-012261,2026-09-08,COR-003,SEC-0022,960,1080,120,Yes,Routine,No,1
BLK-012262,2026-09-08,COR-003,SEC-0022,1080,1200,120,Yes,Planned,No,2
BLK-012263,2026-09-08,COR-003,SEC-0022,1200,1320,120,Yes,Planned,Yes,2
BLK-012264,2026-09-08,COR-003,SEC-0022,1320,1440,120,Yes,Routine,Yes,2
BLK-012265,2026-09-08,COR-003,SEC-0023,0,120,120,Yes,Planned,Yes,3
BLK-012266,2026-09-08,COR-003,SEC-0023,120,240,120,No,Planned,Yes,3
BLK-012267,2026-09-08,COR-003,SEC-0023,240,360,120,Yes,Planned,Yes,3
BLK-012268,2026-09-08,COR-003,SEC-0023,360,480,120,Yes,Planned,No,2
BLK-012269,2026-09-08,COR-003,SEC-0023,480,600,120,Yes,Planned,No,2
BLK-012270,2026-09-08,COR-003,SEC-0023,600,720,120,Yes,Planned,No,3
BLK-012271,2026-09-08,COR-003,SEC-0023,720,840,120,Yes,Planned,No,1
BLK-012272,2026-09-08,COR-003,SEC-0023,840,960,120,Yes,Planned,No,2
BLK-012273,2026-09-08,COR-003,SEC-0023,960,1080,120,Yes,Planned,No,2
BLK-012274,2026-09-08,COR-003,SEC-0023,1080,1200,120,Yes,Planned,No,3
BLK-012275,2026-09-08,COR-003,SEC-0023,1200,1320,120,Yes,Planned,Yes,2
BLK-012276,2026-09-08,COR-003,SEC-0023,1320,1440,120,Yes,Planned,Yes,1
BLK-012277,2026-09-08,COR-003,SEC-0024,0,120,120,Yes,Planned,Yes,3
BLK-012278,2026-09-08,COR-003,SEC-0024,120,240,120,Yes,Routine,Yes,2
BLK-012279,2026-09-08,COR-003,SEC-0024,240,360,120,No,Planned,Yes,2
BLK-012280,2026-09-08,COR-003,SEC-0024,360,480,120,Yes,Planned,No,1
BLK-012281,2026-09-08,COR-003,SEC-0024,480,600,120,No,Emergency Reserve,No,3
BLK-012282,2026-09-08,COR-003,SEC-0024,600,720,120,Yes,Planned,No,2
BLK-012283,2026-09-08,COR-003,SEC-0024,720,840,120,No,Planned,No,2
BLK-012284,2026-09-08,COR-003,SEC-0024,840,960,120,No,Routine,No,2
BLK-012285,2026-09-08,COR-003,SEC-0024,960,1080,120,Yes,Emergency Reserve,No,3
BLK-012286,2026-09-08,COR-003,SEC-0024,1080,1200,120,Yes,Routine,No,2
BLK-012287,2026-09-08,COR-003,SEC-0024,1200,1320,120,Yes,Planned,Yes,3
BLK-012288,2026-09-08,COR-003,SEC-0024,1320,1440,120,No,Planned,Yes,2
BLK-012289,2026-09-08,COR-003,SEC-0025,0,120,120,Yes,Routine,Yes,3
BLK-012290,2026-09-08,COR-003,SEC-0025,120,240,120,Yes,Planned,Yes,2
BLK-012291,2026-09-08,COR-003,SEC-0025,240,360,120,Yes,Planned,Yes,2
BLK-012292,2026-09-08,COR-003,SEC-0025,360,480,120,Yes,Planned,No,2
BLK-012293,2026-09-08,COR-003,SEC-0025,480,600,120,Yes,Planned,No,3
BLK-012294,2026-09-08,COR-003,SEC-0025,600,720,120,No,Routine,No,2
BLK-012295,2026-09-08,COR-003,SEC-0025,720,840,120,Yes,Planned,No,1
BLK-012296,2026-09-08,COR-003,SEC-0025,840,960,120,Yes,Planned,No,2
BLK-012297,2026-09-08,COR-003,SEC-0025,960,1080,120,Yes,Planned,No,1
BLK-012298,2026-09-08,COR-003,SEC-0025,1080,1200,120,Yes,Routine,No,1
